11.7861604691	3.5233600140	-4.8444099426	0	-0.875906	-0.482479	0.001329
11.7784004211	3.5373899937	-4.8453798294	0	-0.879361	-0.476155	0.001326
11.7763004303	3.5427100658	-4.8456702232	0	-0.882755	-0.469832	0.001323
11.7739400864	3.5476799011	-4.8458600044	0	-0.887734	-0.460355	0.001319
11.7717800140	3.5498499870	-4.8454499245	0	-0.892578	-0.450890	0.001315
11.7672700882	3.5582799911	-4.8448500633	0	-0.893111	-0.449834	0.001311
11.7598600388	3.5728399754	-4.8447999954	0	-0.889912	-0.456129	0.001314
11.7594099045	3.5747399330	-4.8441500664	0	-0.910632	-0.413217	0.001295
11.7551803589	3.5840599537	-4.8442997932	0	-0.914819	-0.403862	0.001290
11.7471799850	3.6032299995	-4.8446102142	0	-0.914819	-0.403862	0.001290
11.7438898087	3.6132299900	-4.8453001976	0	-0.917945	-0.396706	0.001284
11.7347497940	3.6331698895	-4.8446397781	0	-0.937612	-0.347682	0.001255
11.7321100235	3.6408700943	-4.8440499306	0	-0.937307	-0.348502	0.001258
11.7316303253	3.6429500580	-4.8441100121	0	-0.935026	-0.354578	0.001262
11.7309598923	3.6471300125	-4.8441300392	0	-0.942782	-0.333408	0.001249
11.7286300659	3.6527700424	-4.8443498611	0	-0.948930	-0.315485	0.001237
11.7210903168	3.6758399010	-4.8452801704	0	-0.955540	-0.294859	0.001223
11.7187204361	3.6828498840	-4.8450798988	0	-0.957321	-0.289025	0.001220
11.7152395248	3.6919400692	-4.8449797630	0	-0.955540	-0.294859	0.001223
11.7139902115	3.6956200600	-4.8450798988	0	-0.954632	-0.297786	0.001225
11.7084197998	3.7130300999	-4.8442001343	0	-0.950879	-0.309560	0.001233
11.7003402710	3.7384600639	-4.8426198959	0	-0.946931	-0.321435	0.001241
11.6975603104	3.7470901012	-4.8424100876	0	-0.947936	-0.318457	0.001239
11.6953496933	3.7539200783	-4.8428101540	0	-0.947936	-0.318457	0.001239
11.6948204041	3.7556600571	-4.8432998657	0	-0.950879	-0.309560	0.001233
11.6920404434	3.7635800838	-4.8434000015	0	-0.950151	-0.311788	0.001232
11.6800298691	3.7999498844	-4.8446002007	0	-0.950151	-0.311788	0.001232
11.6801996231	3.8016800880	-4.8443999290	0	-0.950879	-0.309560	0.001233
11.6773195267	3.8096399307	-4.8447999954	0	-0.950151	-0.311788	0.001232
11.6731100082	3.8216500282	-4.8451900482	0	-0.952780	-0.303660	0.001229
11.6711797714	3.8273301125	-4.8456897736	0	-0.952780	-0.303660	0.001229
11.6676197052	3.8381500244	-4.8457999229	0	-0.950879	-0.309560	0.001233
11.6638402939	3.8501400948	-4.8451099396	0	-0.947936	-0.318457	0.001239
11.6606998444	3.8592998981	-4.8450198174	0	-0.946931	-0.321435	0.001241
11.6570701599	3.8694601059	-4.8447198868	0	-0.946931	-0.321435	0.001241
11.6557502747	3.8738400936	-4.8449101448	0	-0.947936	-0.318457	0.001239
11.6522998810	3.8847699165	-4.8452100754	0	-0.948930	-0.315485	0.001237
11.6510000229	3.8882598877	-4.8449101448	0	-0.948930	-0.315485	0.001237
11.6485996246	3.8943400383	-4.8449101448	0	-0.948930	-0.315485	0.001237
11.6471004486	3.8984599113	-4.8449997902	0	-0.950879	-0.309560	0.001233
11.6407403946	3.9184598923	-4.8446102142	0	-0.947936	-0.318457	0.001239
11.6384496689	3.9261300564	-4.8445100784	0	-0.948187	-0.317711	0.001236
11.6364202499	3.9322800636	-4.8455100060	0	-0.949175	-0.314746	0.001234
11.6336498260	3.9418599606	-4.8459100723	0	-0.949911	-0.312519	0.001235
11.6313600540	3.9473400116	-4.8459100723	0	-0.948930	-0.315485	0.001237
11.6274404526	3.9581699371	-4.8462100029	0	-0.949911	-0.312519	0.001235
11.6245603561	3.9672100544	-4.8465099335	0	-0.948187	-0.317711	0.001236
11.6205101013	3.9790499210	-4.8461198807	0	-0.945912	-0.324419	0.001243
11.6149797440	3.9954700470	-4.8453302383	0	-0.944109	-0.329630	0.001244
11.6133499146	4.0023097992	-4.8448300362	0	-0.943838	-0.330406	0.001247
11.6123104095	4.0043001175	-4.8442201614	0	-0.945912	-0.324419	0.001243
11.6078901291	4.0172500610	-4.8443298340	0	-0.943838	-0.330406	0.001247
11.6059703827	4.0212898254	-4.8446202278	0	-0.946173	-0.323658	0.001240
11.6025104523	4.0304598808	-4.8447299004	0	-0.944882	-0.327410	0.001245
11.5967502594	4.0468001366	-4.8448400497	0	-0.941713	-0.336415	0.001251
11.5915603638	4.0617899895	-4.8452401161	0	-0.940631	-0.339429	0.001253
11.5900697708	4.0668601990	-4.8455400467	0	-0.940631	-0.339429	0.001253
11.5890798569	4.0708699226	-4.8454399109	0	-0.941713	-0.336415	0.001251
11.5876302719	4.0744800568	-4.8451399803	0	-0.942782	-0.333408	0.001249
11.5840902328	4.0839500427	-4.8454399109	0	-0.942782	-0.333408	0.001249
11.5808296204	4.0926699638	-4.8454399109	0	-0.941713	-0.336415	0.001251
11.5774002075	4.1018900871	-4.8452401161	0	-0.940919	-0.338631	0.001250
11.5731601715	4.1133399010	-4.8453497887	0	-0.939536	-0.342448	0.001254
11.5710697174	4.1194200516	-4.8449501991	0	-0.938428	-0.345472	0.001256
11.5666704178	4.1314001083	-4.8450498581	0	-0.939536	-0.342448	0.001254
11.5637702942	4.1401100159	-4.8451399803	0	-0.940919	-0.338631	0.001250
11.5619497299	4.1459398270	-4.8454399109	0	-0.940631	-0.339429	0.001253
11.5599498749	4.1507401466	-4.8452401161	0	-0.940631	-0.339429	0.001253
11.5538301468	4.1670098305	-4.8457398415	0	-0.940631	-0.339429	0.001253
11.5528202057	4.1703100204	-4.8455500603	0	-0.940631	-0.339429	0.001253
11.5493898392	4.1799101830	-4.8459501266	0	-0.939536	-0.342448	0.001254
11.5439796448	4.1942400932	-4.8463501930	0	-0.938727	-0.344659	0.001253
11.5411195755	4.2015800476	-4.8463501930	0	-0.939536	-0.342448	0.001254
11.5382995605	4.2097902298	-4.8464498520	0	-0.939536	-0.342448	0.001254
11.5356597900	4.2169399261	-4.8460497856	0	-0.940631	-0.339429	0.001253
11.5338497162	4.2224698067	-4.8464498520	0	-0.940631	-0.339429	0.001253
11.5322904587	4.2260899544	-4.8461399078	0	-0.941995	-0.335625	0.001248
11.5252199173	4.2457900047	-4.8476500511	0	-0.940631	-0.339429	0.001253
11.5228700638	4.2533102036	-4.8479399681	0	-0.941713	-0.336415	0.001251
11.5193996429	4.2634100914	-4.8481397629	0	-0.942782	-0.333408	0.001249
11.5183496475	4.2664098740	-4.8484401703	0	-0.941995	-0.335625	0.001248
11.5160903931	4.2721199989	-4.8477401733	0	-0.942782	-0.333408	0.001249
11.5101995468	4.2876901627	-4.8469400406	0	-0.941713	-0.336415	0.001251
11.5054702759	4.3012499809	-4.8476500511	0	-0.940631	-0.339429	0.001253
11.5027399063	4.3092598915	-4.8478498459	0	-0.939536	-0.342448	0.001254
11.5014200211	4.3132700920	-4.8476500511	0	-0.940631	-0.339429	0.001253
11.4976797104	4.3226099014	-4.8474397659	0	-0.943059	-0.332624	0.001246
11.4963197708	4.3267498016	-4.8476400375	0	-0.943838	-0.330406	0.001247
11.4937000275	4.3337202072	-4.8475399017	0	-0.943838	-0.330406	0.001247
11.4906101227	4.3425202370	-4.8467302322	0	-0.945912	-0.324419	0.001243
11.4887504578	4.3480300903	-4.8466300964	0	-0.947186	-0.320681	0.001238
11.4868402481	4.3538198471	-4.8460102081	0	-0.950879	-0.309560	0.001233
11.4853801727	4.3582401276	-4.8457098007	0	-0.952780	-0.303660	0.001229
11.4844503403	4.3620500565	-4.8464999199	0	-0.955540	-0.294859	0.001223
11.4830904007	4.3657598495	-4.8458900452	0	-0.957321	-0.289025	0.001220
11.4818496704	4.3700299263	-4.8462800980	0	-0.959904	-0.280326	0.001214
11.4801702499	4.3752999306	-4.8460497856	0	-0.967043	-0.254611	0.001195
11.4791002274	4.3793897629	-4.8457298279	0	-0.969369	-0.245605	0.001186
11.4788904190	4.3830599785	-4.8460202217	0	-0.971989	-0.235025	0.001181
11.4763898849	4.3933000565	-4.8461198807	0	-0.971989	-0.235025	0.001181
11.4758501053	4.3954200745	-4.8465099335	0	-0.974588	-0.224003	0.001173
11.4750604630	4.3981099129	-4.8468999863	0	-0.975213	-0.221267	0.001171
11.4721298218	4.4109501839	-4.8460001945	0	-0.974588	-0.224003	0.001173
11.4700698853	4.4193801880	-4.8449997902	0	-0.975213	-0.221267	0.001171
11.4695901871	4.4223198891	-4.8447899818	0	-0.977028	-0.213106	0.001165
11.4687500000	4.4258999825	-4.8444800377	0	-0.978191	-0.207706	0.001160
11.4675502777	4.4319901466	-4.8447699547	0	-0.980402	-0.197002	0.001152
11.4666996002	4.4348998070	-4.8445501328	0	-0.982962	-0.183806	0.001142
11.4663000107	4.4370698929	-4.8445301056	0	-0.985302	-0.170816	0.001131
11.4652795792	4.4428601265	-4.8443999290	0	-0.986605	-0.163122	0.001125
11.4653701782	4.4446902275	-4.8447599411	0	-0.992361	-0.123363	0.001092
11.4648199081	4.4466700554	-4.8449501991	0	-0.993777	-0.111381	0.001081
11.4647397995	4.4484601021	-4.8452301025	0	-0.995047	-0.099398	0.001069
11.4638004303	4.4583401680	-4.8458199501	0	-0.995480	-0.094960	0.001067
11.3948202133	4.7414298058	-4.8469901085	0	-0.927860	-0.372926	0.001273
11.3866996765	4.7632498741	-4.8468999863	0	-0.922811	-0.385251	0.001280
11.3836097717	4.7717099190	-4.8464999199	0	-0.921514	-0.388343	0.001282
11.3822202682	4.7752399445	-4.8464999199	0	-0.921514	-0.388343	0.001282
11.3819704056	4.7763400078	-4.8461999893	0	-0.922811	-0.385251	0.001280
11.3799400330	4.7804098129	-4.8464999199	0	-0.922811	-0.385251	0.001280
11.3766298294	4.7883200645	-4.8482999802	0	-0.924466	-0.381263	0.001275
11.3662900925	4.8107199669	-4.8503098488	0	-0.918878	-0.394539	0.001285
11.3620700836	4.8201398849	-4.8517098427	0	-0.918878	-0.394539	0.001285
11.3588304520	4.8282499313	-4.8526101112	0	-0.921514	-0.388343	0.001282
11.3540201187	4.8405499458	-4.8529000282	0	-0.922811	-0.385251	0.001280
11.3506698608	4.8493299484	-4.8521099091	0	-0.921514	-0.388343	0.001282
11.3478498459	4.8564600945	-4.8509998322	0	-0.922811	-0.385251	0.001280
11.3461599350	4.8594398499	-4.8506999016	0	-0.922811	-0.385251	0.001280
11.3442697525	4.8638901711	-4.8502998352	0	-0.923189	-0.384343	0.001277
11.3369903564	4.8809599876	-4.8490099907	0	-0.921514	-0.388343	0.001282
11.3324403763	4.8914098740	-4.8486099243	0	-0.918878	-0.394539	0.001285
11.3269701004	4.9045300484	-4.8481202126	0	-0.917539	-0.397643	0.001287
11.3246297836	4.9105300903	-4.8478198051	0	-0.917539	-0.397643	0.001287
11.3209600449	4.9196200371	-4.8472199440	0	-0.918878	-0.394539	0.001285
11.3181200027	4.9254198074	-4.8477201462	0	-0.918878	-0.394539	0.001285
11.3141098022	4.9345998764	-4.8472199440	0	-0.918878	-0.394539	0.001285
11.3093900681	4.9446501732	-4.8472199440	0	-0.915238	-0.402911	0.001287
11.3059997559	4.9522900581	-4.8469300270	0	-0.914819	-0.403862	0.001290
11.3022603989	4.9610400200	-4.8466300964	0	-0.913437	-0.406977	0.001292
11.2988500595	4.9696998596	-4.8463301659	0	-0.912042	-0.410095	0.001294
11.2948198318	4.9787898064	-4.8458299637	0	-0.914819	-0.403862	0.001290
11.2935695648	4.9805698395	-4.8459200859	0	-0.918878	-0.394539	0.001285
11.2878103256	4.9933800697	-4.8453202248	0	-0.917945	-0.396706	0.001284
11.2811203003	5.0085601807	-4.8449301720	0	-0.914819	-0.403862	0.001290
11.2763595581	5.0201601982	-4.8449301720	0	-0.914819	-0.403862	0.001290
11.2742795944	5.0262098312	-4.8450298309	0	-0.914819	-0.403862	0.001290
11.2719497681	5.0307898521	-4.8453302383	0	-0.913864	-0.406019	0.001289
11.2686996460	5.0386900902	-4.8456301689	0	-0.913864	-0.406019	0.001289
11.2654895782	5.0449399948	-4.8475298882	0	-0.915238	-0.402911	0.001287
11.2611598969	5.0546698570	-4.8489298820	0	-0.914819	-0.403862	0.001290
11.2572698593	5.0638198853	-4.8493399620	0	-0.912042	-0.410095	0.001294
11.2441797256	5.0913701057	-4.8496599197	0	-0.904847	-0.425734	0.001302
11.2419395447	5.0966701508	-4.8496599197	0	-0.904847	-0.425734	0.001302
11.2400503159	5.1012802124	-4.8497500420	0	-0.906315	-0.422600	0.001300
11.2389497757	5.1043901443	-4.8490500450	0	-0.907768	-0.419470	0.001299
11.2330999374	5.1161499023	-4.8486499786	0	-0.907768	-0.419470	0.001299
11.2314796448	5.1181402206	-4.8481497765	0	-0.909207	-0.416342	0.001297
11.2238798141	5.1343398094	-4.8480601311	0	-0.904847	-0.425734	0.001302
11.2194204330	5.1440801620	-4.8485598564	0	-0.903843	-0.427862	0.001300
11.2150697708	5.1543002129	-4.8481597900	0	-0.901868	-0.432009	0.001305
11.2133197784	5.1590900421	-4.8479499817	0	-0.906315	-0.422600	0.001300
11.2098903656	5.1659197807	-4.8479599953	0	-0.904847	-0.425734	0.001302
11.2049503326	5.1752800941	-4.8477602005	0	-0.906315	-0.422600	0.001300
11.2034902573	5.1780500412	-4.8478498459	0	-0.907768	-0.419470	0.001299
11.1991701126	5.1877598763	-4.8478598595	0	-0.905318	-0.424733	0.001299
11.1894798279	5.2077698708	-4.8480701447	0	-0.901868	-0.432009	0.001305
11.1876602173	5.2116198540	-4.8477702141	0	-0.902354	-0.430994	0.001302
11.1868801117	5.2136797905	-4.8481597900	0	-0.903365	-0.428870	0.001304
11.1809902191	5.2269201279	-4.8477702141	0	-0.902354	-0.430994	0.001302
11.1761503220	5.2362599373	-4.8479700089	0	-0.903365	-0.428870	0.001304
11.1756000519	5.2372398376	-4.8477602005	0	-0.906315	-0.422600	0.001300
11.1722002029	5.2446298599	-4.8475599289	0	-0.903843	-0.427862	0.001300
11.1693801880	5.2503499985	-4.8477702141	0	-0.903365	-0.428870	0.001304
11.1584100723	5.2726497650	-4.8483700752	0	-0.900357	-0.435151	0.001307
11.1422595978	5.3053002357	-4.8480100632	0	-0.881065	-0.472993	0.001325
11.1378803253	5.3149800301	-4.8484201431	0	-0.877641	-0.479317	0.001328
11.0061597824	5.5015501976	-4.8485798836	0	-0.749918	-0.661530	0.001381
11.0001897812	5.5087499619	-4.8487801552	0	-0.749918	-0.661530	0.001381
10.9957599640	5.5133199692	-4.8494801521	0	-0.752490	-0.658602	0.001381
10.9926500320	5.5168299675	-4.8500699997	0	-0.767655	-0.640861	0.001378
10.9870500565	5.5236902237	-4.8507599831	0	-0.770137	-0.637877	0.001378
10.9826698303	5.5287299156	-4.8508601189	0	-0.781002	-0.624527	0.001373
10.9824495316	5.5297598839	-4.8508501053	0	-0.787127	-0.616789	0.001374
10.9789400101	5.5343699455	-4.8508501053	0	-0.790530	-0.612421	0.001370
10.9769401550	5.5368399620	-4.8508400917	0	-0.798847	-0.601533	0.001370
10.9752397537	5.5388398170	-4.8508400917	0	-0.805708	-0.592312	0.001368
10.9715499878	5.5437397957	-4.8507399559	0	-0.807966	-0.589227	0.001367
10.9676504135	5.5489802361	-4.8499298096	0	-0.812439	-0.583045	0.001365
10.9653797150	5.5525999069	-4.8498301506	0	-0.816854	-0.576843	0.001364
10.9637804031	5.5548400879	-4.8492197990	0	-0.823366	-0.567510	0.001361
10.9625101089	5.5569000244	-4.8490200043	0	-0.826370	-0.563126	0.001357
10.9603900909	5.5597500801	-4.8488101959	0	-0.831841	-0.555013	0.001357
10.9550304413	5.5677099228	-4.8494000435	0	-0.835989	-0.548745	0.001355
10.9522695541	5.5721502304	-4.8496999741	0	-0.840077	-0.542465	0.001353
10.9478502274	5.5790700912	-4.8494000435	0	-0.842099	-0.539322	0.001352
10.9448099136	5.5837101936	-4.8495001793	0	-0.844105	-0.536176	0.001351
10.9432497025	5.5866198540	-4.8495898247	0	-0.850780	-0.525521	0.001344
10.9392700195	5.5929498672	-4.8496799469	0	-0.853912	-0.520416	0.001345
10.9360103607	5.5977301598	-4.8492798805	0	-0.857729	-0.514100	0.001342
10.9344301224	5.5999598503	-4.8488698006	0	-0.863341	-0.504619	0.001339
10.9310197830	5.6065602303	-4.8481698036	0	-0.867007	-0.498295	0.001336
10.9274997711	5.6127500534	-4.8475599289	0	-0.868817	-0.495132	0.001335
10.9255695343	5.6161799431	-4.8472599983	0	-0.872392	-0.488806	0.001332
10.9246902466	5.6177802086	-4.8469500542	0	-0.875906	-0.482479	0.001329
10.9216699600	5.6230001450	-4.8470501900	0	-0.877641	-0.479317	0.001328
10.9190597534	5.6285300255	-4.8474497795	0	-0.877641	-0.479317	0.001328
10.9128198624	5.6397900581	-4.8480501175	0	-0.877641	-0.479317	0.001328
10.9112596512	5.6421999931	-4.8478398323	0	-0.881065	-0.472993	0.001325
10.9091300964	5.6461901665	-4.8479399681	0	-0.882755	-0.469832	0.001323
10.9031696320	5.6577301025	-4.8480401039	0	-0.881065	-0.472993	0.001325
10.8972902298	5.6683201790	-4.8486399651	0	-0.882755	-0.469832	0.001323
10.8954696655	5.6724300385	-4.8490400314	0	-0.884429	-0.466672	0.001322
10.8902101517	5.6827101707	-4.8495402336	0	-0.883337	-0.468736	0.001320
10.8857803345	5.6906399727	-4.8496398926	0	-0.882755	-0.469832	0.001323
10.8824501038	5.6968197823	-4.8498401642	0	-0.886089	-0.463513	0.001321
10.8736200333	5.7137298584	-4.8499498367	0	-0.881065	-0.472993	0.001325
10.8698501587	5.7204298973	-4.8503499031	0	-0.881065	-0.472993	0.001325
10.8674497604	5.7242298126	-4.8502497673	0	-0.881656	-0.471891	0.001322
10.8652095795	5.7292399406	-4.8499398232	0	-0.883337	-0.468736	0.001320
10.8611803055	5.7374701500	-4.8497500420	0	-0.882755	-0.469832	0.001323
10.8543100357	5.7491598129	-4.8494400978	0	-0.882755	-0.469832	0.001323
10.8507099152	5.7563199997	-4.8493499756	0	-0.882755	-0.469832	0.001323
10.8448896408	5.7677998543	-4.8492498398	0	-0.882755	-0.469832	0.001323
10.8404798508	5.7754998207	-4.8491501808	0	-0.881065	-0.472993	0.001325
10.8381004333	5.7803602219	-4.8486399651	0	-0.884429	-0.466672	0.001322
10.8340301514	5.7877302170	-4.8477501869	0	-0.882755	-0.469832	0.001323
10.8294696808	5.7963199615	-4.8478498459	0	-0.881065	-0.472993	0.001325
10.8238496780	5.8067398071	-4.8477501869	0	-0.882755	-0.469832	0.001323
10.8214702606	5.8111901283	-4.8473501205	0	-0.882755	-0.469832	0.001323
10.8147296906	5.8241300583	-4.8478498459	0	-0.881065	-0.472993	0.001325
10.8057603836	5.8401999474	-4.8488597870	0	-0.877641	-0.479317	0.001328
10.8035202026	5.8442502022	-4.8495597839	0	-0.879361	-0.476155	0.001326
10.8006296158	5.8503398895	-4.8491501808	0	-0.881065	-0.472993	0.001325
10.7955198288	5.8595600128	-4.8488597870	0	-0.879361	-0.476155	0.001326
10.7926597595	5.8642997742	-4.8486599922	0	-0.879361	-0.476155	0.001326
10.7861499786	5.8756299019	-4.8487601280	0	-0.879361	-0.476155	0.001326
10.7815599442	5.8846001625	-4.8488597870	0	-0.877641	-0.479317	0.001328
10.7798299789	5.8883299828	-4.8489599228	0	-0.877641	-0.479317	0.001328
10.7747001648	5.8979802132	-4.8484601974	0	-0.881065	-0.472993	0.001325
10.7712497711	5.9046502113	-4.8485598564	0	-0.879361	-0.476155	0.001326
10.7695102692	5.9068498611	-4.8487601280	0	-0.881065	-0.472993	0.001325
10.7662897110	5.9123101234	-4.8491601944	0	-0.879361	-0.476155	0.001326
10.7568502426	5.9295401573	-4.8492698669	0	-0.875906	-0.482479	0.001329
10.7531404495	5.9376997948	-4.8493700027	0	-0.875906	-0.482479	0.001329
10.7455596924	5.9512600899	-4.8491702080	0	-0.874156	-0.485642	0.001331
10.7432403564	5.9550399780	-4.8491702080	0	-0.875906	-0.482479	0.001329
10.7373895645	5.9651198387	-4.8492698669	0	-0.874156	-0.485642	0.001331
10.7336597443	5.9718899727	-4.8490800858	0	-0.872392	-0.488806	0.001332
10.7290897369	5.9808001518	-4.8492798805	0	-0.870612	-0.491969	0.001333
10.7241601944	5.9890799522	-4.8489799500	0	-0.869469	-0.493986	0.001331
10.7206802368	5.9946599007	-4.8482799530	0	-0.868817	-0.495132	0.001335
10.7191801071	5.9978599548	-4.8484802246	0	-0.870612	-0.491969	0.001333
10.7133903503	6.0074200630	-4.8481798172	0	-0.870612	-0.491969	0.001333
10.6993904114	6.0325498581	-4.8486900330	0	-0.868817	-0.495132	0.001335
10.6969995499	6.0370497704	-4.8481898308	0	-0.868817	-0.495132	0.001335
10.6941795349	6.0417799950	-4.8482799530	0	-0.870612	-0.491969	0.001333
10.6930599213	6.0439200401	-4.8479800224	0	-0.870612	-0.491969	0.001333
10.6923799515	6.0449800491	-4.8479800224	0	-0.874156	-0.485642	0.001331
10.6883096695	6.0521798134	-4.8480801582	0	-0.874156	-0.485642	0.001331
10.6781997681	6.0696802139	-4.8483800888	0	-0.874156	-0.485642	0.001331
10.6733703613	6.0784602165	-4.8479900360	0	-0.870612	-0.491969	0.001333
10.6674499512	6.0899400711	-4.8475899696	0	-0.872392	-0.488806	0.001332
10.6643800735	6.0961799622	-4.8475899696	0	-0.870612	-0.491969	0.001333
10.6635303497	6.0976600647	-4.8485798836	0	-0.872392	-0.488806	0.001332
10.6601696014	6.1031899452	-4.8496799469	0	-0.875906	-0.482479	0.001329
10.6549100876	6.1116499901	-4.8508801460	0	-0.874156	-0.485642	0.001331
10.6438398361	6.1311597824	-4.8513898849	0	-0.867007	-0.498295	0.001336
10.6400299072	6.1380901337	-4.8512001038	0	-0.865851	-0.500299	0.001334
10.6376600266	6.1429500580	-4.8513998985	0	-0.867007	-0.498295	0.001336
10.6315097809	6.1538801193	-4.8507900238	0	-0.868817	-0.495132	0.001335
10.6273202896	6.1605501175	-4.8501000404	0	-0.867007	-0.498295	0.001336
10.6239299774	6.1658902168	-4.8499999046	0	-0.867007	-0.498295	0.001336
10.6191797256	6.1745901108	-4.8494000435	0	-0.865851	-0.500299	0.001334
10.6140699387	6.1834998131	-4.8501000404	0	-0.863341	-0.504619	0.001339
10.6093997955	6.1912398338	-4.8504099846	0	-0.862174	-0.506611	0.001337
10.6022396088	6.2034897804	-4.8504099846	0	-0.861485	-0.507781	0.001340
10.5985298157	6.2099499702	-4.8502998352	0	-0.865851	-0.500299	0.001334
10.5964403152	6.2137198448	-4.8502001762	0	-0.865851	-0.500299	0.001334
10.5930299759	6.2189798355	-4.8498997688	0	-0.867007	-0.498295	0.001336
10.5902395248	6.2231202126	-4.8498997688	0	-0.867007	-0.498295	0.001336
10.5871801376	6.2282199860	-4.8498997688	0	-0.870612	-0.491969	0.001333
10.5793600082	6.2434201241	-4.8496699333	0	-0.884429	-0.466672	0.001322
10.5485601425	6.3031902313	-4.8493399620	0	-0.903365	-0.428870	0.001304
10.5476598740	6.3063998222	-4.8492197990	0	-0.903365	-0.428870	0.001304
10.5456104279	6.3099799156	-4.8489398956	0	-0.900357	-0.435151	0.001307
10.5455198288	6.3110699654	-4.8491997719	0	-0.912475	-0.409130	0.001291
10.5406398773	6.3210201263	-4.8490500450	0	-0.917539	-0.397643	0.001287
10.5365104675	6.3310399055	-4.8484601974	0	-0.921514	-0.388343	0.001282
10.5331001282	6.3380799294	-4.8485398293	0	-0.933019	-0.359825	0.001263
10.5306501389	6.3451900482	-4.8488001823	0	-0.940631	-0.339429	0.001253
10.5266799927	6.3538198471	-4.8487501144	0	-0.938428	-0.345472	0.001256
10.5253696442	6.3581500053	-4.8488402367	0	-0.941713	-0.336415	0.001251
10.5252399445	6.3600702286	-4.8477101326	0	-0.949911	-0.312519	0.001235
10.5229101181	6.3664798737	-4.8484101295	0	-0.950879	-0.309560	0.001233
10.5214195251	6.3711700439	-4.8488998413	0	-0.952780	-0.303660	0.001229
10.5210504532	6.3735799789	-4.8493700027	0	-0.959904	-0.280326	0.001214
10.3974895477	6.6540598869	-4.8504500389	0	-0.846097	-0.533028	0.001349
10.3907804489	6.6645002365	-4.8500499725	0	-0.844105	-0.536176	0.001351
10.3881797791	6.6685700417	-4.8496499062	0	-0.844105	-0.536176	0.001351
10.3794403076	6.6822600365	-4.8503499031	0	-0.844105	-0.536176	0.001351
10.3731899261	6.6919999123	-4.8497600555	0	-0.842099	-0.539322	0.001352
10.3686599731	6.6982698441	-4.8497600555	0	-0.842099	-0.539322	0.001352
10.3649396896	6.7048001289	-4.8495597839	0	-0.842099	-0.539322	0.001352
10.3614101410	6.7105898857	-4.8494601250	0	-0.842099	-0.539322	0.001352
10.3565196991	6.7182202339	-4.8500599861	0	-0.842099	-0.539322	0.001352
10.3491897583	6.7296500206	-4.8500599861	0	-0.842099	-0.539322	0.001352
10.3415203094	6.7413001060	-4.8497700691	0	-0.838040	-0.545606	0.001354
10.3378601074	6.7473001480	-4.8496699333	0	-0.838040	-0.545606	0.001354
